Address	Zip	Lat.	Long.
1	henry hudson parkway et 14 sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway et 15 nb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway et 15 nb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway et 15 sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway et 15 sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway et 16 nb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway et 16 nb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway et 17 nb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway et 17 nb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway et 17 sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway et 17 sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway exit nb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway exit nb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway exit ramp, Manhattan, NY	10035	40.796139	-73.91951
1	henry hudson parkway exit ramp, Manhattan, NY	10128	40.7789538	-73.9439246
0	henry hudson parkway exit sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway exit sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson parkway greenway, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson parkway greenway, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson pkwy et 10 ew sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson pkwy et 10 ew sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson pkwy et 14 n sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson pkwy et 14 n sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson pkwy et 14 s sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson pkwy et 14 s sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson pkwy et 14 sn sb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson pkwy et 14 sn sb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson pkwy nb en ft tryon, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson pkwy nb en ft tryon, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson py nb en dyckman st, Manhattan, NY	10040	40.863813	-73.9265038
1	henry hudson py nb en dyckman st, Manhattan, NY	10034	40.865491	-73.927271
0	henry hudson py nb en w 72 st, Manhattan, NY	10021	40.7697512	-73.9605925
1	henry hudson py nb en w 72 st, Manhattan, NY	10023	40.7787927	-73.9820623
2	henry hudson py nb en w 72 st, Manhattan, NY	10023	40.775594	-73.97641
0	henry hudson py nb en w 79 eb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson py nb en w 79 eb, Manhattan, NY	None	40.7830603	-73.9712488
0	henry hudson py nb en w 79 wb, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson py nb en w 79 wb, Manhattan, NY	None	40.7830603	-73.9712488
--	henry hudson py nb en w 96 st, Manhattan, NY	10025	40.793919	-73.972323
0	henry hudson py nb en w 158 st, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson py nb en w 158 st, Manhattan, NY	None	40.7830603	-73.9712488
--	henry hudson py nb en w 181 st, Manhattan, NY	10033	40.8503778	-73.936318
0	henry hudson py sb en dyckman st, Manhattan, NY	10040	40.863813	-73.9265038
1	henry hudson py sb en dyckman st, Manhattan, NY	10034	40.865491	-73.927271
0	henry hudson py sb en w 79 st, Manhattan, NY	10075	40.773335	-73.9550407
1	henry hudson py sb en w 79 st, Manhattan, NY	None	40.7838112	-73.9798988
2	henry hudson py sb en w 79 st, Manhattan, NY	10024	40.783934	-73.979917
--	henry hudson py sb en w 96 st, Manhattan, NY	10025	40.793919	-73.972323
0	henry hudson py sb en w 125 st, Manhattan, NY	10027	40.8107835	-73.9525929
1	henry hudson py sb en w 125 st, Manhattan, NY	10027	40.811109	-73.952343
2	henry hudson py sb en w 125 st, Manhattan, NY	10035	40.8037052	-73.935805
0	henry hudson py sb en w 158 st, Manhattan, NY	None	40.790278	-73.959722
1	henry hudson py sb en w 158 st, Manhattan, NY	None	40.7830603	-73.9712488
--	henshaw st, Manhattan, NY	10034	40.8672771	-73.9293148
0	herman melville sq, Manhattan, NY	None	40.790278	-73.959722
1	herman melville sq, Manhattan, NY	None	40.7830603	-73.9712488
--	hermena rowe st, Manhattan, NY	None	40.790278	-73.959722
--	higgins ave, Manhattan, NY	10035	40.7913304	-73.9194919
--	high bridge greenway, Manhattan, NY	None	40.8436221	-73.9460894
0	high line, Manhattan, NY	10011	40.7479925	-74.0047649
1	high line, Manhattan, NY	None	40.7426776	-74.0074934
2	high line, Manhattan, NY	10014	40.7398762	-74.0082407
0	highbridge park boundary, Manhattan, NY	None	40.790278	-73.959722
1	highbridge park boundary, Manhattan, NY	None	40.7830603	-73.9712488
--	hogan pl, Manhattan, NY	10013	40.7153217	-74.0007764
0	holland tunnel approach, Manhattan, NY	None	40.790278	-73.959722
1	holland tunnel approach, Manhattan, NY	None	40.7830603	-73.9712488
0	holland tunnel entrance, Manhattan, NY	None	40.790278	-73.959722
1	holland tunnel entrance, Manhattan, NY	None	40.7830603	-73.9712488
0	holland tunnel exit, Manhattan, NY	None	40.790278	-73.959722
1	holland tunnel exit, Manhattan, NY	None	40.7830603	-73.9712488
--	holy rosary sq, Manhattan, NY	10004	40.702533	-74.013831
--	hrd nb en frederick douglass bl, Manhattan, NY	10027	40.8165192	-73.9465432
--	hrd sb en frederick douglass bl, Manhattan, NY	10027	40.8165192	-73.9465432
0	hrlm riv drive ramp, Manhattan, NY	10035	40.796139	-73.91951
1	hrlm riv drive ramp, Manhattan, NY	10128	40.7789538	-73.9439246
0	hrlm river fdr drive southbound, Manhattan, NY	None	40.790278	-73.959722
1	hrlm river fdr drive southbound, Manhattan, NY	None	40.7830603	-73.9712488
--	hudson blvd, Manhattan, NY	None	40.7564094	-73.9995019
--	hudson river greenway, Manhattan, NY	None	40.809317	-73.9683934
--	hudson sq, Manhattan, NY	None	40.7265834	-74.0074731
--	hudson view gardens, Manhattan, NY	10463	40.8771542	-73.9121719
0	hugh l carey tunnel approach, Manhattan, NY	None	40.790278	-73.959722
1	hugh l carey tunnel approach, Manhattan, NY	None	40.7830603	-73.9712488
0	hugh l carey tunnel entrance, Manhattan, NY	None	40.790278	-73.959722
1	hugh l carey tunnel entrance, Manhattan, NY	None	40.7830603	-73.9712488
0	hugh l carey tunnel exit, Manhattan, NY	None	40.790278	-73.959722
1	hugh l carey tunnel exit, Manhattan, NY	None	40.7830603	-73.9712488
0	i rd, Manhattan, NY	10025	40.7948471	-73.9642958
1	i rd, Manhattan, NY	11206	40.7022251	-73.9441068
2	i rd, Manhattan, NY	11223	40.5879317	-73.9678054
3	i rd, Manhattan, NY	10005	40.7077662	-74.0087694
4	i rd, Manhattan, NY	11201	40.7045995	-73.9892785
--	icarus rd, Manhattan, NY	11231	40.6863215	-74.021309
0	inda175 st, Manhattan, NY	None	40.790278	-73.959722
1	inda175 st, Manhattan, NY	None	40.7830603	-73.9712488
0	inda181 st, Manhattan, NY	None	40.790278	-73.959722
1	inda181 st, Manhattan, NY	None	40.7830603	-73.9712488
0	inda190 st, Manhattan, NY	None	40.790278	-73.959722
1	inda190 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc103 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc103 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc116 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc116 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc135 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc135 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc72 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc72 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc81 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc81 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc86 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc86 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabc96 st, Manhattan, NY	None	40.790278	-73.959722
1	indabc96 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabccathedral pkwy, Manhattan, NY	None	40.790278	-73.959722
1	indabccathedral pkwy, Manhattan, NY	None	40.7830603	-73.9712488
0	indabcd125 st, Manhattan, NY	None	40.790278	-73.959722
1	indabcd125 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabcd145 st, Manhattan, NY	None	40.790278	-73.959722
1	indabcd145 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indabcd59 stcolumbus crcl, Manhattan, NY	None	40.790278	-73.959722
1	indabcd59 stcolumbus crcl, Manhattan, NY	None	40.7830603	-73.9712488
0	indac155 st, Manhattan, NY	None	40.790278	-73.959722
1	indac155 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indac163 stamsterdam ave, Manhattan, NY	None	40.802479	-73.9586849
1	indac163 stamsterdam ave, Manhattan, NY	None	40.7212899	-73.9488901
2	indac163 stamsterdam ave, Manhattan, NY	11222	40.7378375	-73.9554203
3	indac163 stamsterdam ave, Manhattan, NY	07307	40.7428124	-74.0515645
4	indac163 stamsterdam ave, Manhattan, NY	07087	40.7567337	-74.0349984
5	indac163 stamsterdam ave, Manhattan, NY	10801	40.9188427	-73.7804972
6	indac163 stamsterdam ave, Manhattan, NY	07001	40.574897	-74.274853
7	indac163 stamsterdam ave, Manhattan, NY	10021	40.7744828	-73.9651302
8	indac163 stamsterdam ave, Manhattan, NY	10019	40.7632696	-73.9776493
9	indac163 stamsterdam ave, Manhattan, NY	10532	41.1059734	-73.790757
10	indac163 stamsterdam ave, Manhattan, NY	11704	40.718359	-73.344226
11	indac163 stamsterdam ave, Manhattan, NY	None	42.939138	-78.828154
12	indac163 stamsterdam ave, Manhattan, NY	None	40.965346	-73.8251734
13	indac163 stamsterdam ave, Manhattan, NY	None	41.0461216	-73.7970472
14	indac163 stamsterdam ave, Manhattan, NY	11762	40.676136	-73.450754
15	indac163 stamsterdam ave, Manhattan, NY	11590	40.7490359	-73.5949416
16	indac163 stamsterdam ave, Manhattan, NY	14020	43.0035979	-78.1740925
17	indac163 stamsterdam ave, Manhattan, NY	13069	43.3332353	-76.4092074
18	indac163 stamsterdam ave, Manhattan, NY	10940	41.442237	-74.436904
19	indac163 stamsterdam ave, Manhattan, NY	13357	43.02194	-75.058451
20	indac163 stamsterdam ave, Manhattan, NY	10580	40.995538	-73.6941124
21	indac163 stamsterdam ave, Manhattan, NY	11222	40.723957	-73.95105
22	indac163 stamsterdam ave, Manhattan, NY	11222	40.723454	-73.950691
23	indac163 stamsterdam ave, Manhattan, NY	11222	40.730103	-73.954445
24	indac163 stamsterdam ave, Manhattan, NY	11206	40.707157	-73.944405
25	indac163 stamsterdam ave, Manhattan, NY	11222	40.723839	-73.950195
26	indac163 stamsterdam ave, Manhattan, NY	None	40.7128417	-73.9939016
27	indac163 stamsterdam ave, Manhattan, NY	10280	40.708455	-74.017185
28	indac163 stamsterdam ave, Manhattan, NY	11575	40.674671	-73.575143
--	indacbroadway nassau st, Manhattan, NY	None	40.7095131	-74.0084368
0	indacchambers st, Manhattan, NY	None	40.790278	-73.959722
1	indacchambers st, Manhattan, NY	None	40.7830603	-73.9712488
0	indace14 st, Manhattan, NY	None	40.790278	-73.959722
1	indace14 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indace23 st, Manhattan, NY	None	40.790278	-73.959722
1	indace23 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indace34 stpenn station, Manhattan, NY	None	40.790278	-73.959722
1	indace34 stpenn station, Manhattan, NY	None	40.7830603	-73.9712488
0	indace42 st, Manhattan, NY	None	40.790278	-73.959722
1	indace42 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indace50 st, Manhattan, NY	None	40.790278	-73.959722
1	indace50 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indacecanal st, Manhattan, NY	None	40.790278	-73.959722
1	indacecanal st, Manhattan, NY	None	40.7830603	-73.9712488
0	indacespring st, Manhattan, NY	None	40.790278	-73.959722
1	indacespring st, Manhattan, NY	None	40.7830603	-73.9712488
0	indacew 4 st, Manhattan, NY	None	40.790278	-73.959722
1	indacew 4 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indacwashington hts168 st, Manhattan, NY	None	40.790278	-73.959722
1	indacwashington hts168 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indadyckman st, Manhattan, NY	None	40.790278	-73.959722
1	indadyckman st, Manhattan, NY	None	40.7830603	-73.9712488
0	indainwood207 st, Manhattan, NY	None	40.790278	-73.959722
1	indainwood207 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indbd155 st, Manhattan, NY	None	40.790278	-73.959722
1	indbd155 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indbde7 ave, Manhattan, NY	None	40.802479	-73.9586849
1	indbde7 ave, Manhattan, NY	None	40.7212899	-73.9488901
2	indbde7 ave, Manhattan, NY	11222	40.7378375	-73.9554203
3	indbde7 ave, Manhattan, NY	07307	40.7428124	-74.0515645
4	indbde7 ave, Manhattan, NY	07087	40.7567337	-74.0349984
5	indbde7 ave, Manhattan, NY	10801	40.9188427	-73.7804972
6	indbde7 ave, Manhattan, NY	07001	40.574897	-74.274853
7	indbde7 ave, Manhattan, NY	10021	40.7744828	-73.9651302
8	indbde7 ave, Manhattan, NY	10019	40.7632696	-73.9776493
9	indbde7 ave, Manhattan, NY	10532	41.1059734	-73.790757
10	indbde7 ave, Manhattan, NY	11704	40.718359	-73.344226
11	indbde7 ave, Manhattan, NY	None	42.939138	-78.828154
12	indbde7 ave, Manhattan, NY	None	40.965346	-73.8251734
13	indbde7 ave, Manhattan, NY	None	41.0461216	-73.7970472
14	indbde7 ave, Manhattan, NY	11762	40.676136	-73.450754
15	indbde7 ave, Manhattan, NY	11590	40.7490359	-73.5949416
16	indbde7 ave, Manhattan, NY	14020	43.0035979	-78.1740925
17	indbde7 ave, Manhattan, NY	13069	43.3332353	-76.4092074
18	indbde7 ave, Manhattan, NY	10940	41.442237	-74.436904
19	indbde7 ave, Manhattan, NY	13357	43.02194	-75.058451
20	indbde7 ave, Manhattan, NY	10580	40.995538	-73.6941124
21	indbde7 ave, Manhattan, NY	11222	40.723957	-73.95105
22	indbde7 ave, Manhattan, NY	11222	40.723454	-73.950691
23	indbde7 ave, Manhattan, NY	11222	40.730103	-73.954445
24	indbde7 ave, Manhattan, NY	11206	40.707157	-73.944405
25	indbde7 ave, Manhattan, NY	11222	40.723839	-73.950195
26	indbde7 ave, Manhattan, NY	None	40.7128417	-73.9939016
27	indbde7 ave, Manhattan, NY	10280	40.708455	-74.017185
28	indbde7 ave, Manhattan, NY	11575	40.674671	-73.575143
0	indbdfv34 stherald sq, Manhattan, NY	None	40.790278	-73.959722
1	indbdfv34 stherald sq, Manhattan, NY	None	40.7830603	-73.9712488
0	indbdfv42 st, Manhattan, NY	None	40.790278	-73.959722
1	indbdfv42 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indbdfv47 st50 st, Manhattan, NY	None	40.790278	-73.959722
1	indbdfv47 st50 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indbdfvbroadway, Manhattan, NY	None	40.790278	-73.959722
1	indbdfvbroadway, Manhattan, NY	None	40.7830603	-73.9712488
0	indbdgrand st, Manhattan, NY	None	40.790278	-73.959722
1	indbdgrand st, Manhattan, NY	None	40.7830603	-73.9712488
0	indev5 ave53 st, Manhattan, NY	None	40.790278	-73.959722
1	indev5 ave53 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indevlexington ave53 st, Manhattan, NY	None	40.790278	-73.959722
1	indevlexington ave53 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indeworld trade center, Manhattan, NY	None	40.790278	-73.959722
1	indeworld trade center, Manhattan, NY	None	40.7830603	-73.9712488
0	indf57 st, Manhattan, NY	None	40.790278	-73.959722
1	indf57 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indfdelancey st, Manhattan, NY	None	40.790278	-73.959722
1	indfdelancey st, Manhattan, NY	None	40.7830603	-73.9712488
0	indfeast broadway, Manhattan, NY	None	40.759011	-73.9844722
1	indfeast broadway, Manhattan, NY	10018	40.7523468	-73.9870541
2	indfeast broadway, Manhattan, NY	None	40.7347964	-73.9907795
0	indflexington ave63 st, Manhattan, NY	None	40.790278	-73.959722
1	indflexington ave63 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indfroosevelt isle, Manhattan, NY	None	40.790278	-73.959722
1	indfroosevelt isle, Manhattan, NY	None	40.7830603	-73.9712488
0	indfv14 st, Manhattan, NY	None	40.790278	-73.959722
1	indfv14 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indfv23 st, Manhattan, NY	None	40.790278	-73.959722
1	indfv23 st, Manhattan, NY	None	40.7830603	-73.9712488
0	indfvlower e side2 ave, Manhattan, NY	None	40.802479	-73.9586849
1	indfvlower e side2 ave, Manhattan, NY	None	40.7212899	-73.9488901
2	indfvlower e side2 ave, Manhattan, NY	11222	40.7378375	-73.9554203
3	indfvlower e side2 ave, Manhattan, NY	07307	40.7428124	-74.0515645
4	indfvlower e side2 ave, Manhattan, NY	07087	40.7567337	-74.0349984
5	indfvlower e side2 ave, Manhattan, NY	10801	40.9188427	-73.7804972
6	indfvlower e side2 ave, Manhattan, NY	07001	40.574897	-74.274853
7	indfvlower e side2 ave, Manhattan, NY	10021	40.7744828	-73.9651302
8	indfvlower e side2 ave, Manhattan, NY	10019	40.7632696	-73.9776493
9	indfvlower e side2 ave, Manhattan, NY	10532	41.1059734	-73.790757
10	indfvlower e side2 ave, Manhattan, NY	11704	40.718359	-73.344226
11	indfvlower e side2 ave, Manhattan, NY	None	42.939138	-78.828154
12	indfvlower e side2 ave, Manhattan, NY	None	40.965346	-73.8251734
13	indfvlower e side2 ave, Manhattan, NY	None	41.0461216	-73.7970472
14	indfvlower e side2 ave, Manhattan, NY	11762	40.676136	-73.450754
15	indfvlower e side2 ave, Manhattan, NY	11590	40.7490359	-73.5949416
16	indfvlower e side2 ave, Manhattan, NY	14020	43.0035979	-78.1740925
17	indfvlower e side2 ave, Manhattan, NY	13069	43.3332353	-76.4092074
18	indfvlower e side2 ave, Manhattan, NY	10940	41.442237	-74.436904
19	indfvlower e side2 ave, Manhattan, NY	13357	43.02194	-75.058451
20	indfvlower e side2 ave, Manhattan, NY	10580	40.995538	-73.6941124
21	indfvlower e side2 ave, Manhattan, NY	11222	40.723957	-73.95105
22	indfvlower e side2 ave, Manhattan, NY	11222	40.723454	-73.950691
23	indfvlower e side2 ave, Manhattan, NY	11222	40.730103	-73.954445
24	indfvlower e side2 ave, Manhattan, NY	11206	40.707157	-73.944405
25	indfvlower e side2 ave, Manhattan, NY	11222	40.723839	-73.950195
26	indfvlower e side2 ave, Manhattan, NY	None	40.7128417	-73.9939016
27	indfvlower e side2 ave, Manhattan, NY	10280	40.708455	-74.017185
28	indfvlower e side2 ave, Manhattan, NY	11575	40.674671	-73.575143
--	intrepid plz, Manhattan, NY	07305	40.6886581	-74.0714615
0	inwood hill park boundary, Manhattan, NY	None	40.790278	-73.959722
1	inwood hill park boundary, Manhattan, NY	None	40.7830603	-73.9712488
0	inwoods heroes of 9/11 way, Manhattan, NY	10011	40.742452	-74.0087042
1	inwoods heroes of 9/11 way, Manhattan, NY	10003	40.7338336	-73.9945767
2	inwoods heroes of 9/11 way, Manhattan, NY	10011	40.7342234	-73.9955029
3	inwoods heroes of 9/11 way, Manhattan, NY	11106	40.7666875	-73.9365009
4	inwoods heroes of 9/11 way, Manhattan, NY	None	40.748953	-74.0070225
5	inwoods heroes of 9/11 way, Manhattan, NY	11101	40.7426438	-73.9504863
0	irt1103 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1103 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1116 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1116 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1125 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1125 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1137 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1137 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1145 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1145 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1157 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1157 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1168 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1168 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt118 st, Manhattan, NY	None	40.790278	-73.959722
1	irt118 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1181 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1181 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1191 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1191 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt12314 st, Manhattan, NY	None	40.790278	-73.959722
1	irt12314 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt12334 st, Manhattan, NY	None	40.790278	-73.959722
1	irt12334 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt12372 st, Manhattan, NY	None	40.790278	-73.959722
1	irt12372 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt12396 st, Manhattan, NY	None	40.790278	-73.959722
1	irt12396 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt123chambers st, Manhattan, NY	None	40.790278	-73.959722
1	irt123chambers st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt123times sq42 st, Manhattan, NY	None	40.790278	-73.959722
1	irt123times sq42 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1207 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1207 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1215 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1215 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt123 st, Manhattan, NY	None	40.790278	-73.959722
1	irt123 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt128 st, Manhattan, NY	None	40.790278	-73.959722
1	irt128 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt150 st, Manhattan, NY	None	40.790278	-73.959722
1	irt150 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt159 st, Manhattan, NY	None	40.790278	-73.959722
1	irt159 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt166 stlincoln center, Manhattan, NY	None	40.790278	-73.959722
1	irt166 stlincoln center, Manhattan, NY	None	40.7830603	-73.9712488
0	irt179 st, Manhattan, NY	None	40.790278	-73.959722
1	irt179 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt186 st, Manhattan, NY	None	40.790278	-73.959722
1	irt186 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1canal st, Manhattan, NY	None	40.790278	-73.959722
1	irt1canal st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1cathedral pkwy, Manhattan, NY	None	40.790278	-73.959722
1	irt1cathedral pkwy, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1christopher st, Manhattan, NY	None	40.790278	-73.959722
1	irt1christopher st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1cortlandt st, Manhattan, NY	None	40.790278	-73.959722
1	irt1cortlandt st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1dyckman st, Manhattan, NY	None	40.790278	-73.959722
1	irt1dyckman st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1franklin st, Manhattan, NY	None	40.790278	-73.959722
1	irt1franklin st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1houston st, Manhattan, NY	None	40.790278	-73.959722
1	irt1houston st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1marble hill225 st, Manhattan, NY	None	40.790278	-73.959722
1	irt1marble hill225 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1rector st, Manhattan, NY	None	40.790278	-73.959722
1	irt1rector st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt1south ferry, Manhattan, NY	None	40.790278	-73.959722
1	irt1south ferry, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23116 st, Manhattan, NY	None	40.790278	-73.959722
1	irt23116 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23125 st, Manhattan, NY	None	40.790278	-73.959722
1	irt23125 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23135 st, Manhattan, NY	None	40.790278	-73.959722
1	irt23135 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23central park n, Manhattan, NY	None	40.790278	-73.959722
1	irt23central park n, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23fulton st, Manhattan, NY	None	40.790278	-73.959722
1	irt23fulton st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23park pl, Manhattan, NY	None	40.790278	-73.959722
1	irt23park pl, Manhattan, NY	None	40.7127837	-74.0059413
2	irt23park pl, Manhattan, NY	None	40.7830603	-73.9712488
0	irt23wall st, Manhattan, NY	None	40.790278	-73.959722
1	irt23wall st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt3145 st, Manhattan, NY	None	40.790278	-73.959722
1	irt3145 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt3harlem148 st, Manhattan, NY	None	40.790278	-73.959722
1	irt3harlem148 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt456125 st, Manhattan, NY	None	40.790278	-73.959722
1	irt456125 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45614 stunion sq, Manhattan, NY	None	40.790278	-73.959722
1	irt45614 stunion sq, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45642 st, Manhattan, NY	None	40.790278	-73.959722
1	irt45642 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45659 st, Manhattan, NY	None	40.790278	-73.959722
1	irt45659 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45686 st, Manhattan, NY	None	40.790278	-73.959722
1	irt45686 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt456brooklyn bridge, Manhattan, NY	None	40.790278	-73.959722
1	irt456brooklyn bridge, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45bowling green, Manhattan, NY	None	40.790278	-73.959722
1	irt45bowling green, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45fulton st, Manhattan, NY	None	40.790278	-73.959722
1	irt45fulton st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt45wall st, Manhattan, NY	None	40.790278	-73.959722
1	irt45wall st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt46103 st, Manhattan, NY	None	40.790278	-73.959722
1	irt46103 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt46110 st, Manhattan, NY	None	40.790278	-73.959722
1	irt46110 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt46116 st, Manhattan, NY	None	40.790278	-73.959722
1	irt46116 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4623 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4623 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4628 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4628 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4633 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4633 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4651 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4651 st, Manhattan, NY	None	40.7830603	-73.9712488
