,Unnamed: 0,boro,stname,numeric_ind,GFT,len_full_name,num_of_progens,progen_word_1,progen_gft_1,progen_b10sc_1,progen_word_2,progen_gft_2,progen_b10sc_2,clean_name
261,261,1,  79 STREET HHP SB EN           ,N,S,26,1,W,Z,11069001110, , ,           ,79 street hhp sb en
262,262,1,  79 STREET SB ENTRANCE HHP     ,N,S,32,1,W,Z,11069001090, , ,           ,79 street sb entrance hhp
263,263,1,  79 STREET WB HHP NB EN        ,N,S,29,1,W,Z,11072501100, , ,           ,79 street wb hhp nb en
264,264,1,  80 STREET                     ,N,S,16,2,E, ,11859001010,W, ,13537001010,80 st
265,265,1,  81 ST PEDESTRIAN OVERPASS     ,N,S,32,1,E,B,19751014020, , ,           ,81 st pedestrian overpass
266,266,1,  81 STREET                     ,N,S,16,2,E, ,11861001010,W, ,13539001010,81 st
267,267,1,  81 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751014010, , ,           ,81 street pedestrian ovps
268,268,1,  82 ST EXTENSION               ,N,S,22,1,E, ,11864001020, , ,           ,82 st extension
269,269,1,  82 STREET                     ,N,S,16,2,E, ,11863001010,W, ,13541001010,82 st
270,270,1,  82 STREET EXTENSION           ,N,S,26,1,E, ,11864001010, , ,           ,82 street extension
271,271,1,  83 STREET                     ,N,S,16,2,E, ,11865001010,W, ,13543001010,83 st
272,272,1,  84 ST EXTENSION               ,N,S,22,1,E, ,11868001020, , ,           ,84 st extension
273,273,1,  84 STREET                     ,N,S,16,2,E, ,11867001010,W, ,13545002010,84 st
274,274,1,  84 STREET EXTENSION           ,N,S,26,1,E, ,11868001010, , ,           ,84 street extension
275,275,1,  85 STREET                     ,N,S,16,2,E, ,11869001010,W, ,13547001010,85 st
276,276,1,  86 STREET                     ,N,S,16,2,E, ,11871001010,W, ,13549001010,86 st
277,277,1,  87 STREET                     ,N,S,16,2,E, ,11873001010,W, ,13551001010,87 st
278,278,1,  88 STREET                     ,N,S,16,2,E, ,11875001010,W, ,13553001010,88 st
279,279,1,  89 STREET                     ,N,S,16,2,E, ,11877001010,W, ,13555001010,89 st
280,280,1,  90 ST EXTENSION               ,N,S,22,1,E, ,11880001020, , ,           ,90 st extension
281,281,1,  90 STREET                     ,N,S,16,2,E, ,11879001010,W, ,13557002010,90 st
282,282,1,  90 STREET EXTENSION           ,N,S,26,1,E, ,11880001010, , ,           ,90 street extension
283,283,1,  91 STREET                     ,N,S,16,2,E, ,11881001010,W, ,13559001010,91 st
284,284,1,  92 ST FDR DRIVE NB EN         ,N,S,28,1,E,Z,11092001230, , ,           ,92 st fdr drive nb en
285,285,1,  92 ST FDR DRIVE SB EN         ,N,S,28,1,E,Z,11079501110, , ,           ,92 st fdr drive sb en
286,286,1,  92 ST NB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11092001210, , ,           ,92 st nb entrance fdr drv
287,287,1,  92 ST SB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11079501090, , ,           ,92 st sb entrance fdr drv
288,288,1,  92 STREET                     ,N,S,16,2,E, ,11882001010,W, ,13561001010,92 st
289,289,1,  92 STREET FDR DRIVE NB EN     ,N,S,32,1,E,Z,11092001240, , ,           ,92 street fdr drive nb en
290,290,1,  92 STREET FDR DRIVE SB EN     ,N,S,32,1,E,Z,11079501120, , ,           ,92 street fdr drive sb en
291,291,1,  93 STREET                     ,N,S,16,2,E, ,11883001010,W, ,13563001010,93 st
292,292,1,  94 ST EXTENSION               ,N,S,22,1,E, ,11886001020, , ,           ,94 st extension
293,293,1,  94 STREET                     ,N,S,16,2,E, ,11885001010,W, ,13565001010,94 st
294,294,1,  94 STREET EXTENSION           ,N,S,26,1,E, ,11886001010, , ,           ,94 street extension
295,295,1,  95 STREET                     ,N,S,16,2,E, ,11887001010,W, ,13567001010,95 st
296,296,1,  96 ST EASTBOUND ROADBED       ,N,S,30,1,E, ,11889002020, , ,           ,96 st eastbound roadbed
297,297,1,  96 ST EXTENSION               ,N,S,22,1,E, ,11890001020, , ,           ,96 st extension
298,298,1,  96 ST FDR DRIVE NB EN         ,N,S,28,1,E,Z,11084001110, , ,           ,96 st fdr drive nb en
299,299,1,  96 ST FDR DRIVE SB EN         ,N,S,28,1,E,Z,11079501320, , ,           ,96 st fdr drive sb en
300,300,1,  96 ST HHP NORTHBOUND EN       ,N,S,30,1,W,Z,11074001110, , ,           ,96 st hhp northbound en
301,301,1,  96 ST HHP SOUTHBOUND EN       ,N,S,30,1,W,Z,11070001110, , ,           ,96 st hhp southbound en
302,302,1,  96 ST NB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11084001090, , ,           ,96 st nb entrance fdr drv
303,303,1,  96 ST NB ENTRANCE HHP         ,N,S,28,1,W,Z,11074001090, , ,           ,96 st nb entrance hhp
304,304,1,  96 ST SB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11079501300, , ,           ,96 st sb entrance fdr drv
305,305,1,  96 ST SB ENTRANCE HHP         ,N,S,28,1,W,Z,11070001090, , ,           ,96 st sb entrance hhp
306,306,1,  96 ST WESTBOUND ROADBED       ,N,S,30,1,E, ,11889003020, , ,           ,96 st westbound roadbed
307,307,1,  96 STREET                     ,N,S,16,2,E, ,11889001010,W, ,13569001010,96 st
308,308,1,  96 STREET EB ROADBED          ,N,S,27,1,E, ,11889002010, , ,           ,96 street eb roadbed
309,309,1,  96 STREET EXTENSION           ,N,S,26,1,E, ,11890001010, , ,           ,96 street extension
310,310,1,  96 STREET FDR DRIVE NB EN     ,N,S,32,1,E,Z,11084001120, , ,           ,96 street fdr drive nb en
311,311,1,  96 STREET FDR DRIVE SB EN     ,N,S,32,1,E,Z,11079501330, , ,           ,96 street fdr drive sb en
312,312,1,  96 STREET HHP NB EN           ,N,S,26,1,W,Z,11074001120, , ,           ,96 street hhp nb en
313,313,1,  96 STREET HHP SB EN           ,N,S,26,1,W,Z,11070001120, , ,           ,96 street hhp sb en
314,314,1,  96 STREET NB ENTRANCE HHP     ,N,S,32,1,W,Z,11074001100, , ,           ,96 street nb entrance hhp
315,315,1,  96 STREET SB ENTRANCE HHP     ,N,S,32,1,W,Z,11070001100, , ,           ,96 street sb entrance hhp
316,316,1,  96 STREET WB ROADBED          ,N,S,27,1,E, ,11889003010, , ,           ,96 street wb roadbed
317,317,1,  97 STREET                     ,N,S,16,2,E, ,11891001010,W, ,13571001010,97 st
318,318,1,  98 STREET                     ,N,S,16,2,E, ,11893001010,W, ,13573001010,98 st
319,319,1,  99 STREET                     ,N,S,16,2,E, ,11895001010,W, ,13575001010,99 st
320,320,1, 100 STREET                     ,N,S,16,2,E, ,11897001010,W, ,13577001010,100 st
321,321,1, 101 STREET                     ,N,S,16,2,E, ,11899001010,W, ,13579001010,101 st
322,322,1, 102 ST FDR DRIVE SB EN         ,N,S,28,1,E,Z,11087001110, , ,           ,102 st fdr drive sb en
323,323,1, 102 ST SB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11087001090, , ,           ,102 st sb entrance fdr drv
324,324,1, 102 STREET                     ,N,S,16,2,E, ,11901001010,W, ,13581001010,102 st
325,325,1, 102 STREET FDR DRIVE SB EN     ,N,S,32,1,E,Z,11087001120, , ,           ,102 street fdr drive sb en
326,326,1, 103 ST BRIDGE                  ,N,S,19,1,E,B,19751002150, , ,           ,103 st bridge
327,327,1, 103 ST FOOT BRIDGE             ,N,S,24,1,E,B,19751002120, , ,           ,103 st foot bridge
328,328,1, 103 ST FOOTBRIDGE              ,N,S,23,1,E,B,19751002020, , ,           ,103 st footbridge
329,329,1, 103 ST PED BRIDGE              ,N,S,23,1,E,B,19751002080, , ,           ,103 st ped bridge
330,330,1, 103 ST PED OVERPASS            ,N,S,25,1,E,B,19751002060, , ,           ,103 st ped overpass
331,331,1, 103 ST PEDESTRIAN BRIDGE       ,N,S,30,1,E,B,19751002100, , ,           ,103 st pedestrian bridge
332,332,1, 103 ST PEDESTRIAN OVERPASS     ,N,S,32,1,E,B,19751002050, , ,           ,103 st pedestrian overpass
333,333,1, 103 STREET                     ,N,S,16,2,E, ,11903001010,W, ,13583001010,103 st
334,334,1, 103 STREET BRIDGE              ,N,S,23,1,E,B,19751002160, , ,           ,103 street bridge
335,335,1, 103 STREET FOOT BRIDGE         ,N,S,28,1,E,B,19751002130, , ,           ,103 street foot bridge
336,336,1, 103 STREET FOOTBRIDGE          ,N,S,27,1,E,B,19751002010, , ,           ,103 street footbridge
337,337,1, 103 STREET PED BRIDGE          ,N,S,27,1,E,B,19751002090, , ,           ,103 street ped bridge
338,338,1, 103 STREET PED OVERPASS        ,N,S,29,1,E,B,19751002070, , ,           ,103 street ped overpass
339,339,1, 103 STREET PEDESTRIAN BRDG     ,N,S,32,1,E,B,19751002110, , ,           ,103 street pedestrian brdg
340,340,1, 103 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751002140, , ,           ,103 street pedestrian ovps
341,341,1, 104 STREET                     ,N,S,16,2,E, ,11905001010,W, ,13585001010,104 st
342,342,1, 105 STREET                     ,N,S,16,2,E, ,11907001010,W, ,13587001010,105 st
343,343,1, 106 STREET                     ,N,S,16,2,E, ,11909001010,W, ,13589002010,106 st
344,344,1, 107 ST EXTENSION               ,N,S,22,1,E, ,11912001020, , ,           ,107 st extension
345,345,1, 107 STREET                     ,N,S,16,2,E, ,11911001010,W, ,13591001010,107 st
346,346,1, 107 STREET EXTENSION           ,N,S,26,1,E, ,11912001010, , ,           ,107 street extension
347,347,1, 108 STREET                     ,N,S,16,2,E, ,11913001010,W, ,13593001010,108 st
348,348,1, 109 STREET                     ,N,S,16,2,E, ,11915001010,W, ,13595001010,109 st
349,349,1, 110 STREET                     ,N,S,16,2,E, ,11917001010,W, ,11421003010,110 st
350,350,1, 111 ST EXTENSION               ,N,S,22,1,E, ,11920001020, , ,           ,111 st extension
351,351,1, 111 ST PEDESTRIAN OVERPASS     ,N,S,32,1,E,B,19751011020, , ,           ,111 st pedestrian overpass
352,352,1, 111 STREET                     ,N,S,16,2,E, ,11919001010,W, ,13599001010,111 st
353,353,1, 111 STREET EXTENSION           ,N,S,26,1,E, ,11920001010, , ,           ,111 street extension
354,354,1, 111 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751011010, , ,           ,111 street pedestrian ovps
355,355,1, 112 STREET                     ,N,S,16,2,E, ,11921001010,W, ,13601001010,112 st
356,356,1, 113 STREET                     ,N,S,16,2,E, ,11922001010,W, ,13603001010,113 st
357,357,1, 114 ST EXTENSION               ,N,S,22,1,E, ,11924001020, , ,           ,114 st extension
358,358,1, 114 STREET                     ,N,S,16,2,E, ,11923001010,W, ,13605001010,114 st
359,359,1, 114 STREET EXTENSION           ,N,S,26,1,E, ,11924001010, , ,           ,114 street extension
360,360,1, 115 STREET                     ,N,S,16,2,E, ,11925001010,W, ,13607001010,115 st
361,361,1, 116 ST EXTENSION               ,N,S,22,1,E, ,11928001020, , ,           ,116 st extension
362,362,1, 116 ST FDR DRIVE SB EN         ,N,S,28,1,E,Z,11083501110, , ,           ,116 st fdr drive sb en
363,363,1, 116 ST SB ENTRANCE FDR DRV     ,N,S,32,1,E,Z,11083501090, , ,           ,116 st sb entrance fdr drv
364,364,1, 116 ST-MARIN BOULEVARD         ,N,S,28,1,E, ,11927001020, , ,           ,116 stmarin blvd
365,365,1, 116 STREET                     ,N,S,16,2,E, ,11927001010,W, ,13609001010,116 st
366,366,1, 116 STREET EXTENSION           ,N,S,26,1,E, ,11928001010, , ,           ,116 street extension
367,367,1, 116 STREET FDR DRIVE SB EN     ,N,S,32,1,E,Z,11083501120, , ,           ,116 street fdr drive sb en
368,368,1, 117 ST EXTENSION               ,N,S,22,1,E, ,11930001020, , ,           ,117 st extension
369,369,1, 117 STREET                     ,N,S,16,2,E, ,11929001010,W, ,13611001010,117 st
370,370,1, 117 STREET EXTENSION           ,N,S,26,1,E, ,11930001010, , ,           ,117 street extension
371,371,1, 118 ST EXTENSION               ,N,S,22,1,E, ,11932001020, , ,           ,118 st extension
372,372,1, 118 STREET                     ,N,S,16,2,E, ,11931001010,W, ,13613001010,118 st
373,373,1, 118 STREET EXTENSION           ,N,S,26,1,E, ,11932001010, , ,           ,118 street extension
374,374,1, 119 ST EXTENSION               ,N,S,22,1,W, ,13616001020, , ,           ,119 st extension
375,375,1, 119 STREET                     ,N,S,16,2,E, ,11933001010,W, ,13615001010,119 st
376,376,1, 119 STREET EXTENSION           ,N,S,26,1,W, ,13616001010, , ,           ,119 street extension
377,377,1, 120 ST PEDESTRIAN OVERPASS     ,N,S,32,1,E,B,19751015020, , ,           ,120 st pedestrian overpass
378,378,1, 120 STREET                     ,N,S,16,2,E, ,11935001010,W, ,13617002010,120 st
379,379,1, 120 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751015010, , ,           ,120 street pedestrian ovps
380,380,1, 121 STREET                     ,N,S,16,2,E, ,11937001010,W, ,13619001010,121 st
381,381,1, 122 ST EXTENSION               ,N,S,22,1,E, ,11940001020, , ,           ,122 st extension
382,382,1, 122 STREET                     ,N,S,16,2,E, ,11939001010,W, ,13621002010,122 st
383,383,1, 122 STREET EXTENSION           ,N,S,26,1,E, ,11940001010, , ,           ,122 street extension
384,384,1, 123 STREET                     ,N,S,16,2,E, ,11941001010,W, ,13623001010,123 st
385,385,1, 124 STREET                     ,N,S,16,2,E, ,11943001010,W, ,13625001010,124 st
386,386,1, 125 ST EXTENSION               ,N,S,22,1,E, ,11946001020, , ,           ,125 st extension
387,387,1, 125 ST HHP SOUTHBOUND EN       ,N,S,30,1,W,Z,11069501120, , ,           ,125 st hhp southbound en
388,388,1, 125 ST SB ENTRANCE HHP         ,N,S,28,1,W,Z,11069501100, , ,           ,125 st sb entrance hhp
389,389,1, 125 STREET                     ,N,S,16,2,E, ,11945001010,W, ,13627001010,125 st
390,390,1, 125 STREET EXTENSION           ,N,S,26,1,E, ,11946001010, , ,           ,125 street extension
391,391,1, 125 STREET HHP SB EN           ,N,S,26,1,W,Z,11069501110, , ,           ,125 street hhp sb en
392,392,1, 125 STREET SB ENTRANCE HHP     ,N,S,32,1,W,Z,11069501090, , ,           ,125 street sb entrance hhp
393,393,1, 126 ST HRD NORTHBOUND EN       ,N,S,30,1,E,Z,11078001080, , ,           ,126 st hrd northbound en
394,394,1, 126 ST NB ENTRANCE HRD         ,N,S,28,1,E,Z,11078001060, , ,           ,126 st nb entrance hrd
395,395,1, 126 STREET                     ,N,S,16,2,E, ,11947001010,W, ,13629001010,126 st
396,396,1, 126 STREET HRD NB EN           ,N,S,26,1,E,Z,11078001090, , ,           ,126 street hrd nb en
397,397,1, 126 STREET NB ENTRANCE HRD     ,N,S,32,1,E,Z,11078001070, , ,           ,126 street nb entrance hrd
398,398,1, 127 ST HRD NORTHBOUND EN       ,N,S,30,1,E,Z,11078001340, , ,           ,127 st hrd northbound en
399,399,1, 127 ST NB ENTRANCE HRD         ,N,S,28,1,E,Z,11078001320, , ,           ,127 st nb entrance hrd
400,400,1, 127 STREET                     ,N,S,16,2,E, ,11949001010,W, ,13631001010,127 st
401,401,1, 127 STREET HRD NB EN           ,N,S,26,1,E,Z,11078001350, , ,           ,127 street hrd nb en
402,402,1, 127 STREET NB ENTRANCE HRD     ,N,S,32,1,E,Z,11078001330, , ,           ,127 street nb entrance hrd
403,403,1, 128 ST PEDESTRIAN BRIDGE       ,N,S,30,1,E,B,19751035060, , ,           ,128 st pedestrian bridge
404,404,1, 128 STREET                     ,N,S,16,2,E, ,11951001010,W, ,13633001010,128 st
405,405,1, 128 STREET PEDESTRIAN BRDG     ,N,S,32,1,E,B,19751035050, , ,           ,128 street pedestrian brdg
406,406,1, 128 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751035020, , ,           ,128 street pedestrian ovps
407,407,1, 129 ST FOOT BRIDGE             ,N,S,24,1,E,B,19751033080, , ,           ,129 st foot bridge
408,408,1, 129 ST FOOTBRIDGE              ,N,S,23,1,E,B,19751033060, , ,           ,129 st footbridge
409,409,1, 129 ST PEDESTRIAN BRIDGE       ,N,S,30,1,E,B,19751033040, , ,           ,129 st pedestrian bridge
410,410,1, 129 ST PEDESTRIAN OVERPASS     ,N,S,32,1,E,B,19751033020, , ,           ,129 st pedestrian overpass
411,411,1, 129 STREET                     ,N,S,16,2,E, ,11953001010,W, ,13635001010,129 st
412,412,1, 129 STREET FOOT BRIDGE         ,N,S,28,1,E,B,19751033070, , ,           ,129 street foot bridge
413,413,1, 129 STREET FOOTBRIDGE          ,N,S,27,1,E,B,19751033050, , ,           ,129 street footbridge
414,414,1, 129 STREET PEDESTRIAN BRDG     ,N,S,32,1,E,B,19751033030, , ,           ,129 street pedestrian brdg
415,415,1, 129 STREET PEDESTRIAN OVPS     ,N,S,32,1,E,B,19751033010, , ,           ,129 street pedestrian ovps
416,416,1, 130 STREET                     ,N,S,16,2,E, ,11955001010,W, ,13637001010,130 st
417,417,1, 131 STREET                     ,N,S,16,2,E, ,11957001010,W, ,13639001010,131 st
418,418,1, 132 ST HRD SOUTHBOUND EN       ,N,S,30,1,E,Z,11092501160, , ,           ,132 st hrd southbound en
419,419,1, 132 ST SB ENTRANCE HRD         ,N,S,28,1,E,Z,11092501140, , ,           ,132 st sb entrance hrd
420,420,1, 132 STREET                     ,N,S,16,2,E, ,11959001010,W, ,13641001010,132 st
421,421,1, 132 STREET HRD SB EN           ,N,S,26,1,E,Z,11092501170, , ,           ,132 street hrd sb en
422,422,1, 132 STREET SB ENTRANCE HRD     ,N,S,32,1,E,Z,11092501150, , ,           ,132 street sb entrance hrd
423,423,1, 133 STREET                     ,N,S,16,2,E, ,11960001010,W, ,13643001010,133 st
424,424,1, 134 ST EXTENSION               ,N,S,22,1,W, ,13646001020, , ,           ,134 st extension
425,425,1, 134 STREET                     ,N,S,16,2,E, ,11961001010,W, ,13645001010,134 st
426,426,1, 134 STREET EXTENSION           ,N,S,26,1,W, ,13646001010, , ,           ,134 street extension
427,427,1, 135 ST EASTBOUND ROADBED       ,N,S,30,1,E, ,11962002020, , ,           ,135 st eastbound roadbed
428,428,1, 135 ST RAMP                    ,N,S,17,1,E,Z,11048501050, , ,           ,135 st ramp
429,429,1, 135 ST WESTBOUND ROADBED       ,N,S,30,1,E, ,11962003020, , ,           ,135 st westbound roadbed
430,430,1, 135 STREET                     ,N,S,16,2,E, ,11962001010,W, ,13647002010,135 st
431,431,1, 135 STREET EB ROADBED          ,N,S,27,1,E, ,11962002010, , ,           ,135 street eb roadbed
432,432,1, 135 STREET RAMP                ,N,S,21,1,E,Z,11048501060, , ,           ,135 street ramp
433,433,1, 135 STREET WB ROADBED          ,N,S,27,1,E, ,11962003010, , ,           ,135 street wb roadbed
434,434,1, 136 STREET                     ,N,S,16,2,E, ,10038201010,W, ,13649001010,136 st
435,435,1, 137 STREET                     ,N,S,16,2,E, ,10038301010,W, ,13651001010,137 st
436,436,1, 138 STREET                     ,N,S,16,2,E, ,11968001010,W, ,13653002010,138 st
437,437,1, 139 ST HRD NORTHBOUND EN       ,N,S,30,1,E,Z,11077501080, , ,           ,139 st hrd northbound en
438,438,1, 139 ST NB ENTRANCE HRD         ,N,S,28,1,E,Z,11077501060, , ,           ,139 st nb entrance hrd
439,439,1, 139 STREET                     ,N,S,16,2,E, ,11968101010,W, ,13655001010,139 st
440,440,1, 139 STREET HRD NB EN           ,N,S,26,1,E,Z,11077501090, , ,           ,139 street hrd nb en
441,441,1, 139 STREET NB ENTRANCE HRD     ,N,S,32,1,E,Z,11077501070, , ,           ,139 street nb entrance hrd
442,442,1, 140 STREET                     ,N,S,16,2,E, ,11968201010,W, ,13657001010,140 st
443,443,1, 141 STREET                     ,N,S,16,2,E, ,11968301010,W, ,13659001010,141 st
444,444,1, 142 ST FOOT BRIDGE             ,N,S,24,1,W,B,19751009070, , ,           ,142 st foot bridge
445,445,1, 142 ST FOOTBRIDGE              ,N,S,23,1,W,B,19751009050, , ,           ,142 st footbridge
446,446,1, 142 ST HRD SOUTHBOUND EN       ,N,S,30,1,E,Z,11093001080, , ,           ,142 st hrd southbound en
447,447,1, 142 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751009040, , ,           ,142 st pedestrian bridge
448,448,1, 142 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751009020, , ,           ,142 st pedestrian overpass
449,449,1, 142 ST SB ENTRANCE HRD         ,N,S,28,1,E,Z,11093001060, , ,           ,142 st sb entrance hrd
450,450,1, 142 STREET                     ,N,S,16,1,W, ,13661001010, , ,           ,142 st
451,451,1, 142 STREET FOOT BRIDGE         ,N,S,28,1,W,B,19751009080, , ,           ,142 street foot bridge
452,452,1, 142 STREET FOOTBRIDGE          ,N,S,27,1,W,B,19751009060, , ,           ,142 street footbridge
453,453,1, 142 STREET HRD SB EN           ,N,S,26,1,E,Z,11093001090, , ,           ,142 street hrd sb en
454,454,1, 142 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751009030, , ,           ,142 street pedestrian brdg
455,455,1, 142 STREET PEDESTRIAN OPAS     ,N,S,32,1,W,B,19751009010, , ,           ,142 street pedestrian opas
456,456,1, 142 STREET SB ENTRANCE HRD     ,N,S,32,1,E,Z,11093001070, , ,           ,142 street sb entrance hrd
457,457,1, 143 STREET                     ,N,S,16,1,W, ,13663001010, , ,           ,143 st
458,458,1, 144 STREET                     ,N,S,16,1,W, ,13665001010, , ,           ,144 st
459,459,1, 145 ST BR EB ROADBED           ,N,S,26,1,W,B,19775002040, , ,           ,145 st br eb roadbed
460,460,1, 145 ST BR WB ROADBED           ,N,S,26,1,W,B,19775003040, , ,           ,145 st br wb roadbed
461,461,1, 145 ST BRIDGE EB ROADBED       ,N,S,30,1,W,B,19775002030, , ,           ,145 st bridge eb roadbed
462,462,1, 145 ST BRIDGE WB ROADBED       ,N,S,30,1,W,B,19775003030, , ,           ,145 st bridge wb roadbed
463,463,1, 145 STREET                     ,N,S,16,1,W, ,13667001010, , ,           ,145 st
464,464,1, 145 STREET BR EB ROADBED       ,N,S,30,1,W,B,19775002020, , ,           ,145 street br eb roadbed
465,465,1, 145 STREET BR WB ROADBED       ,N,S,30,1,W,B,19775003020, , ,           ,145 street br wb roadbed
466,466,1, 146 STREET                     ,N,S,16,1,W, ,13669001010, , ,           ,146 st
467,467,1, 147 STREET                     ,N,S,16,1,W, ,13671001010, , ,           ,147 st
468,468,1, 148 ST FOOT BRIDGE             ,N,S,24,1,W,B,19751030060, , ,           ,148 st foot bridge
469,469,1, 148 ST FOOTBRIDGE              ,N,S,23,1,W,B,19751030080, , ,           ,148 st footbridge
470,470,1, 148 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751030040, , ,           ,148 st pedestrian bridge
471,471,1, 148 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751030020, , ,           ,148 st pedestrian overpass
472,472,1, 148 STREET                     ,N,S,16,1,W, ,13673001010, , ,           ,148 st
473,473,1, 148 STREET FOOT BRIDGE         ,N,S,28,1,W,B,19751030050, , ,           ,148 street foot bridge
474,474,1, 148 STREET FOOTBRIDGE          ,N,S,27,1,W,B,19751030070, , ,           ,148 street footbridge
475,475,1, 148 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751030030, , ,           ,148 street pedestrian brdg
476,476,1, 148 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751030010, , ,           ,148 street pedestrian ovps
477,477,1, 149 STREET                     ,N,S,16,1,W, ,13675001010, , ,           ,149 st
478,478,1, 150 STREET                     ,N,S,16,1,W, ,13677001010, , ,           ,150 st
479,479,1, 151 ST EXTENSION               ,N,S,22,1,W, ,13680001020, , ,           ,151 st extension
480,480,1, 151 STREET                     ,N,S,16,1,W, ,13679001010, , ,           ,151 st
481,481,1, 151 STREET EXTENSION           ,N,S,26,1,W, ,13680001010, , ,           ,151 street extension
482,482,1, 152 ST EXTENSION               ,N,S,22,1,W, ,13682001020, , ,           ,152 st extension
483,483,1, 152 STREET                     ,N,S,16,1,W, ,13681001010, , ,           ,152 st
484,484,1, 152 STREET EXTENSION           ,N,S,26,1,W, ,13682001010, , ,           ,152 street extension
485,485,1, 153 STREET                     ,N,S,16,1,W, ,13683001010, , ,           ,153 st
486,486,1, 154 STREET                     ,N,S,16,1,W, ,13685001010, , ,           ,154 st
487,487,1, 155 ST FOOT BRIDGE             ,N,S,24,1,W,B,19751031080, , ,           ,155 st foot bridge
488,488,1, 155 ST FOOTBRIDGE              ,N,S,23,1,W,B,19751031060, , ,           ,155 st footbridge
489,489,1, 155 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751031040, , ,           ,155 st pedestrian bridge
490,490,1, 155 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751031020, , ,           ,155 st pedestrian overpass
491,491,1, 155 ST PEDESTRIAN UNP          ,N,S,27,1,W, ,10021101020, , ,           ,155 st pedestrian unp
492,492,1, 155 STREET                     ,N,S,16,1,W, ,13687001010, , ,           ,155 st
493,493,1, 155 STREET FOOT BRIDGE         ,N,S,28,1,W,B,19751031070, , ,           ,155 street foot bridge
494,494,1, 155 STREET FOOTBRIDGE          ,N,S,27,1,W,B,19751031050, , ,           ,155 street footbridge
495,495,1, 155 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751031030, , ,           ,155 street pedestrian brdg
496,496,1, 155 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751031010, , ,           ,155 street pedestrian ovps
497,497,1, 155 STREET PEDESTRIAN UNP      ,N,S,31,1,W, ,10021101010, , ,           ,155 street pedestrian unp
498,498,1, 156 STREET                     ,N,S,16,1,W, ,13689001010, , ,           ,156 st
499,499,1, 157 STREET                     ,N,S,16,1,W, ,13691001010, , ,           ,157 st
500,500,1, 158 ST EXTENSION               ,N,S,22,1,W, ,13694001020, , ,           ,158 st extension
501,501,1, 158 ST HHP NORTHBOUND EN       ,N,S,30,1,W,Z,11073501120, , ,           ,158 st hhp northbound en
502,502,1, 158 ST HHP SOUTHBOUND EN       ,N,S,30,1,W,Z,11071501120, , ,           ,158 st hhp southbound en
503,503,1, 158 ST NB ENTRANCE HHP         ,N,S,28,1,W,Z,11073501100, , ,           ,158 st nb entrance hhp
504,504,1, 158 ST PEDESTRIAN UNP          ,N,S,27,1,W, ,10021001020, , ,           ,158 st pedestrian unp
505,505,1, 158 ST SB ENTRANCE HHP         ,N,S,28,1,W,Z,11071501100, , ,           ,158 st sb entrance hhp
506,506,1, 158 STREET                     ,N,S,16,1,W, ,13693001010, , ,           ,158 st
507,507,1, 158 STREET EXTENSION           ,N,S,26,1,W, ,13694001010, , ,           ,158 street extension
508,508,1, 158 STREET HHP NB EN           ,N,S,26,1,W,Z,11073501110, , ,           ,158 street hhp nb en
509,509,1, 158 STREET HHP SB EN           ,N,S,26,1,W,Z,11071501110, , ,           ,158 street hhp sb en
510,510,1, 158 STREET NB ENTRANCE HHP     ,N,S,32,1,W,Z,11073501090, , ,           ,158 street nb entrance hhp
511,511,1, 158 STREET PEDESTRIAN UNP      ,N,S,31,1,W, ,10021001010, , ,           ,158 street pedestrian unp
512,512,1, 158 STREET SB ENTRANCE HHP     ,N,S,32,1,W,Z,11071501090, , ,           ,158 street sb entrance hhp
513,513,1, 159 STREET                     ,N,S,16,1,W, ,13695001010, , ,           ,159 st
514,514,1, 160 STREET                     ,N,S,16,1,W, ,13697001010, , ,           ,160 st
515,515,1, 161 STREET                     ,N,S,16,1,W, ,13699001010, , ,           ,161 st
516,516,1, 162 STREET                     ,N,S,16,1,W, ,13701001010, , ,           ,162 st
517,517,1, 163 STREET                     ,N,S,16,1,W, ,13703001010, , ,           ,163 st
518,518,1, 164 STREET                     ,N,S,16,1,W, ,13705001010, , ,           ,164 st
